Category,Product Name,Weight (kg),Fragility,Weight Category,Predicted Packaging Material,Protective Packaging Tip,Image Paths
Electronics,Bluetooth speakerphone,45.92923804,Moderately Fragile,Highly Fragile,Corrugated mailers,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Corrugated mailers\Image_1.jpg
Electronics,Wireless charging stand,24.81173855,Moderately Fragile,Highly Fragile,Polyethylene foam rolls,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Polyethylene foam rolls\Image_1.jpg
Electronics,Smartphone gimbal,30.08550036,Moderately Fragile,Highly Fragile,Corrugated plastic sheets,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Corrugated plastic sheets\Image_1.jpg
Electronics,External monitor stand,8.378584187,Moderately Fragile,Moderately Fragile,Biodegradable bubble wrap,Products in this category are moderately fragile and require adequate protection with materials like bubble wrap or foam padding.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Biodegradable bubble wrap\Image_1.jpg
Electronics,Wireless presenter pen,38.13169206,Moderately Fragile,Highly Fragile,Biodegradable bubble wrap,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Biodegradable bubble wrap\Image_1.jpg
Electronics,Portable power station,32.27439,Moderately Fragile,Highly Fragile,Corrugated mailers,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Corrugated mailers\Image_1.jpg
Electronics,Wireless presenter clicker,34.32750757,Moderately Fragile,Highly Fragile,Composite foam panels,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Composite foam panels\Image_1.jpg
Electronics,USB desk fan,30.77803391,Moderately Fragile,Highly Fragile,Polyethylene foam rolls,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Polyethylene foam rolls\Image_1.jpg
Electronics,Bluetooth stylus pen,16.03373247,Moderately Fragile,Highly Fragile,Polyethylene foam rolls,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Polyethylene foam rolls\Image_1.jpg
Electronics,Wireless charging mat,33.89478128,Moderately Fragile,Highly Fragile,Composite foam panels,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Composite foam panels\Image_1.jpg
Clothing and Textiles,T-shirt,8.471811485,Not Fragile,Moderately Fragile,Plastic wrap,"Although not very fragile, products in this category might require additional padding such as bubble wrap.",C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Plastic wrap\Image_1.jpeg
Clothing and Textiles,Jeans,7.162417697,Not Fragile,Moderately Fragile,Plastic wrap,"Although not very fragile, products in this category might require additional padding such as bubble wrap.",C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Plastic wrap\Image_1.jpeg
Clothing and Textiles,Dress,47.03870705,Not Fragile,Highly Fragile,Shipping envelopes,"While these products are not extremely fragile, it's recommended to use extra padding and cushioning materials like foam padding or air pillows.",C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Shipping envelopes\Image_1.jpg
Clothing and Textiles,Jacket,28.91159968,Not Fragile,Highly Fragile,Tyvek envelopes,"While these products are not extremely fragile, it's recommended to use extra padding and cushioning materials like foam padding or air pillows.",C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Tyvek envelopes\Image_1.jpg
Clothing and Textiles,Sweater,5.35450797,Not Fragile,Moderately Fragile,Strapping materials,"Although not very fragile, products in this category might require additional padding such as bubble wrap.",C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Strapping materials\Image_1.png
Clothing and Textiles,Skirt,37.01045371,Not Fragile,Highly Fragile,Mailing tubes,"While these products are not extremely fragile, it's recommended to use extra padding and cushioning materials like foam padding or air pillows.",C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Mailing tubes\Image_1.jpg
Clothing and Textiles,Blouse,30.2375554,Not Fragile,Highly Fragile,Polyethylene bags,"While these products are not extremely fragile, it's recommended to use extra padding and cushioning materials like foam padding or air pillows.",C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Polyethylene bags\Image_1.jpg
Clothing and Textiles,Coat,32.73677804,Not Fragile,Highly Fragile,Shipping envelopes,"While these products are not extremely fragile, it's recommended to use extra padding and cushioning materials like foam padding or air pillows.",C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Shipping envelopes\Image_1.jpg
Clothing and Textiles,Pants,21.98114293,Not Fragile,Highly Fragile,Tyvek envelopes,"While these products are not extremely fragile, it's recommended to use extra padding and cushioning materials like foam padding or air pillows.",C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Tyvek envelopes\Image_1.jpg
Clothing and Textiles,Shirt,30.20895406,Not Fragile,Highly Fragile,Plastic wrap,"While these products are not extremely fragile, it's recommended to use extra padding and cushioning materials like foam padding or air pillows.",C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Plastic wrap\Image_1.jpeg
Clothing and Textiles,Shorts,5.539145801,Not Fragile,Moderately Fragile,Mailing tubes,"Although not very fragile, products in this category might require additional padding such as bubble wrap.",C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Mailing tubes\Image_1.jpg
Clothing and Textiles,Suit,12.41832427,Not Fragile,Highly Fragile,Stretch wrap,"While these products are not extremely fragile, it's recommended to use extra padding and cushioning materials like foam padding or air pillows.",C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Stretch wrap\Image_1.jpg
Clothing and Textiles,Scarf,9.817523941,Not Fragile,Moderately Fragile,Strapping materials,"Although not very fragile, products in this category might require additional padding such as bubble wrap.",C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Strapping materials\Image_1.png
Clothing and Textiles,Socks,36.15986339,Not Fragile,Highly Fragile,Plastic wrap,"While these products are not extremely fragile, it's recommended to use extra padding and cushioning materials like foam padding or air pillows.",C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Plastic wrap\Image_1.jpeg
Clothing and Textiles,Leggings,40.08827046,Not Fragile,Highly Fragile,Cardboard boxes,"While these products are not extremely fragile, it's recommended to use extra padding and cushioning materials like foam padding or air pillows.",C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Cardboard boxes\Image_1.jpg
Clothing and Textiles,Hoodie,12.24278076,Not Fragile,Highly Fragile,Tyvek envelopes,"While these products are not extremely fragile, it's recommended to use extra padding and cushioning materials like foam padding or air pillows.",C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Tyvek envelopes\Image_1.jpg
Clothing and Textiles,Vest,23.745164,Not Fragile,Highly Fragile,Cardboard boxes,"While these products are not extremely fragile, it's recommended to use extra padding and cushioning materials like foam padding or air pillows.",C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Cardboard boxes\Image_1.jpg
Clothing and Textiles,Cardigan,38.63210221,Not Fragile,Highly Fragile,Strapping materials,"While these products are not extremely fragile, it's recommended to use extra padding and cushioning materials like foam padding or air pillows.",C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Strapping materials\Image_1.png
Clothing and Textiles,Tie,17.20377172,Not Fragile,Highly Fragile,Strapping materials,"While these products are not extremely fragile, it's recommended to use extra padding and cushioning materials like foam padding or air pillows.",C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Strapping materials\Image_1.png
Clothing and Textiles,Pajamas,10.20682533,Not Fragile,Highly Fragile,Ziplock bags,"While these products are not extremely fragile, it's recommended to use extra padding and cushioning materials like foam padding or air pillows.",C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Ziplock bags\Image_1.jpg
Clothing and Textiles,Underwear,44.30522813,Not Fragile,Highly Fragile,Mailing tubes,"While these products are not extremely fragile, it's recommended to use extra padding and cushioning materials like foam padding or air pillows.",C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Mailing tubes\Image_1.jpg
Clothing and Textiles,Bra,26.79622736,Not Fragile,Highly Fragile,PLA packaging,"While these products are not extremely fragile, it's recommended to use extra padding and cushioning materials like foam padding or air pillows.",C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\PLA packaging\Image_1.png
Clothing and Textiles,Swimsuit,29.55532008,Not Fragile,Highly Fragile,Mailing tubes,"While these products are not extremely fragile, it's recommended to use extra padding and cushioning materials like foam padding or air pillows.",C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Mailing tubes\Image_1.jpg
Clothing and Textiles,Trench coat,9.785269125,Not Fragile,Moderately Fragile,Shipping envelopes,"Although not very fragile, products in this category might require additional padding such as bubble wrap.",C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Shipping envelopes\Image_1.jpg
Clothing and Textiles,Pullover,46.01016136,Not Fragile,Highly Fragile,Stretch wrap,"While these products are not extremely fragile, it's recommended to use extra padding and cushioning materials like foam padding or air pillows.",C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Stretch wrap\Image_1.jpg
